DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_INDIGENOUS_POPULATION,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-09-21,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,40.92,25.29,2241,1385,5476,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,44.52,28.35,3169,2018,7118,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,310,Ipswich,15,999,38.69,24.74,4156,2657,10741,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,35.96,22.84,3112,1977,8655,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,28.52,17.34,1811,1101,6349,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,44.37,31,3169,2214,7142,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,48.87,34.73,1645,1169,3366,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,43.08,28.45,7813,5160,18136,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,40,26.39,1919,1266,4797,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,35.72,22.65,1661,1053,4650,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,318,Townsville,15,999,29.67,19.19,4530,2931,15270,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,36.35,23.86,3715,2438,10220,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,51.09,36.06,843,595,1650,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,32.56,22.08,2107,1429,6471,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,403,Adelaide - South,15,999,41.11,30.7,1272,950,3094,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,404,Adelaide - West,15,999,37.02,24.63,1249,831,3374,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,405,Barossa - Yorke - Mid North,15,999,39.14,26.42,683,461,1745,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,406,South Australia - Outback,15,999,37.47,23.25,2287,1419,6103,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,SA,407,South Australia - South East,15,999,39.3,23.72,1251,755,3183,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,TAS,601,Hobart,15,999,56.07,36.95,3759,2477,6704,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,TAS,602,Launceston and North East,15,999,52.77,41.22,1792,1400,3396,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,TAS,603,South East,15,999,53.48,36.22,976,661,1825,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,TAS,604,West and North West,15,999,50.45,34.04,2651,1789,5255,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,201,Ballarat,15,999,59.41,36.26,893,545,1503,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,202,Bendigo,15,999,62.36,37.35,1097,657,1759,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,203,Geelong,15,999,67.82,39.94,1625,957,2396,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,204,Hume,15,999,57.81,31.56,1132,618,1958,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,205,Latrobe - Gippsland,15,999,48.71,28.49,1838,1075,3773,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,206,Melbourne - Inner,15,999,69.19,46.14,1909,1273,2759,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,207,Melbourne - Inner East,15,999,78.01,50.71,603,392,773,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,208,Melbourne - Inner South,15,999,72.11,46.46,804,518,1115,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,209,Melbourne - North East,15,999,62.24,39.53,2141,1360,3440,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,210,Melbourne - North West,15,999,59.58,33.42,1191,668,1999,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,211,Melbourne - Outer East,15,999,64.34,36.4,1483,839,2305,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,212,Melbourne - South East,15,999,57.6,30.35,1860,980,3229,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,213,Melbourne - West,15,999,57.84,29.97,2410,1249,4167,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,214,Mornington Peninsula,15,999,61.32,36.19,1159,684,1890,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,215,North West,15,999,51.75,25.04,1734,839,3351,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,216,Shepparton,15,999,52.2,24.12,1638,757,3138,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,VIC,217,Warrnambool and South West,15,999,67.12,37.94,1141,645,1700,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,501,Bunbury,15,999,31.8,20.18,1037,658,3261,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,502,Mandurah,15,999,25.33,15.61,425,262,1678,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,503,Perth - Inner,15,999,44.98,31.32,685,477,1523,154842,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,504,Perth - North East,15,999,26.58,15.01,1480,836,5568,216921,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,505,Perth - North West,15,999,31.25,19.4,1592,988,5094,457992,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,506,Perth - South East,15,999,27.14,16.14,2380,1415,8769,419799,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,507,Perth - South West,15,999,31.28,18.26,1915,1118,6122,349701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,510,Western Australia - Outback (North),15,999,25.47,13.85,4762,2590,18696,75413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,511,Western Australia - Outback (South),15,999,23.55,11.98,2192,1115,9309,92353,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-21,ASGS_2016_SA4,WA,509,Western Australia - Wheat Belt,15,999,29.31,16.73,1330,759,4538,111419,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-22-september-2021.pdf
2021-09-28,ASGS_2016_SA4,ACT,801,Australian Capital Territory,15,999,75.26,52.54,4123,2878,5478,345325,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,101,Capital Region,15,999,71.81,44.1,4234,2600,5896,188283,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,102,Central Coast,15,999,70,41.35,5963,3522,8518,279520,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,103,Central West,15,999,72.73,45.25,7192,4475,9889,170545,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,104,Coffs Harbour - Grafton,15,999,57.4,33.11,3328,1920,5798,116379,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,105,Far West and Orana,15,999,72.54,49.22,10765,7304,14840,92695,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,106,Hunter Valley exc Newcastle,15,999,67.21,34.53,7405,3805,11018,223616,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,107,Illawarra,15,999,72.12,42.42,4374,2573,6065,257183,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,108,Mid North Coast,15,999,56.9,31.72,5917,3299,10399,185401,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,109,Murray,15,999,62.34,36.48,2054,1202,3295,97988,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,110,New England and North West,15,999,61.5,35.56,8828,5104,14355,149890,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,111,Newcastle and Lake Macquarie,15,999,71.49,39.84,7168,3994,10026,310484,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,112,Richmond - Tweed,15,999,54.1,27.43,4211,2135,7784,208471,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,113,Riverina,15,999,63.59,36,3941,2231,6198,128994,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,114,Southern Highlands and Shoalhaven,15,999,68.97,40.13,3283,1910,4760,129789,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,84.07,61.88,1129,831,1343,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,116,Sydney - Blacktown,15,999,75.1,47.85,5308,3382,7068,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,117,Sydney - City and Inner South,15,999,75.07,54.09,3095,2230,4123,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,118,Sydney - Eastern Suburbs,15,999,77.28,58.27,1476,1113,1910,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
2021-09-28,ASGS_2016_SA4,NSW,119,Sydney - Inner South West,15,999,80.09,58.21,2547,1851,3180,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-29-september-2021.pdf
